Area_name,Area_code,Year,Nationality,Age,Population
Margareten,905,2001,Foreign,30-44,3565
Margareten,905,2002,Foreign,30-44,3689
Margareten,905,2003,Foreign,30-44,3816
Margareten,905,2004,Foreign,30-44,3909
Margareten,905,2005,Foreign,30-44,4042
Margareten,905,2006,Foreign,30-44,4295
Margareten,905,2007,Foreign,30-44,4326
Margareten,905,2008,Foreign,30-44,4550
Margareten,905,2009,Foreign,30-44,4651
Margareten,905,2010,Foreign,30-44,4737
Margareten,905,2011,Foreign,30-44,5072
Margareten,905,2012,Foreign,30-44,5162
Margareten,905,2013,Foreign,30-44,5381
Margareten,905,2014,Foreign,30-44,5731
Margareten,905,2015,Foreign,30-44,6087
Margareten,905,1971,Foreign,45-59,270
Margareten,905,1981,Foreign,45-59,638
Margareten,905,1991,Foreign,45-59,1118
Margareten,905,2001,Foreign,45-59,2168
Margareten,905,2002,Foreign,45-59,2302
Margareten,905,2003,Foreign,45-59,2395
Margareten,905,2004,Foreign,45-59,2412
Margareten,905,2005,Foreign,45-59,2452
Margareten,905,2006,Foreign,45-59,2506
Margareten,905,2007,Foreign,45-59,2533
Margareten,905,2008,Foreign,45-59,2495
Margareten,905,2009,Foreign,45-59,2553
Margareten,905,2010,Foreign,45-59,2518
Margareten,905,2011,Foreign,45-59,2549
Margareten,905,2012,Foreign,45-59,2590
Margareten,905,2013,Foreign,45-59,2711
Margareten,905,2014,Foreign,45-59,2783
Margareten,905,2015,Foreign,45-59,2932
Margareten,905,1971,Foreign,60-74,137
Margareten,905,1981,Foreign,60-74,129
Margareten,905,1991,Foreign,60-74,295
Margareten,905,2001,Foreign,60-74,634
Margareten,905,2002,Foreign,60-74,684
Margareten,905,2003,Foreign,60-74,683
Margareten,905,2004,Foreign,60-74,733
Margareten,905,2005,Foreign,60-74,777
Margareten,905,2006,Foreign,60-74,790
Margareten,905,2007,Foreign,60-74,834
Margareten,905,2008,Foreign,60-74,891
Margareten,905,2009,Foreign,60-74,967
Margareten,905,2010,Foreign,60-74,1035
Margareten,905,2011,Foreign,60-74,1120
Margareten,905,2012,Foreign,60-74,1183
Margareten,905,2013,Foreign,60-74,1259
Margareten,905,2014,Foreign,60-74,1344
Margareten,905,2015,Foreign,60-74,1438
Margareten,905,1971,Foreign,75+,53
Margareten,905,1981,Foreign,75+,50
Margareten,905,1991,Foreign,75+,69
Margareten,905,2001,Foreign,75+,87
Margareten,905,2002,Foreign,75+,95
Margareten,905,2003,Foreign,75+,108
Margareten,905,2004,Foreign,75+,112
Margareten,905,2005,Foreign,75+,114
Margareten,905,2006,Foreign,75+,152
Margareten,905,2007,Foreign,75+,171
Margareten,905,2008,Foreign,75+,163
Margareten,905,2009,Foreign,75+,177
Margareten,905,2010,Foreign,75+,184
Margareten,905,2011,Foreign,75+,202
Margareten,905,2012,Foreign,75+,201
Margareten,905,2013,Foreign,75+,239
Margareten,905,2014,Foreign,75+,261
Margareten,905,2015,Foreign,75+,267
Mariahilfæ,906,1971,Austria,00-14,4164
Mariahilfæ,906,1981,Austria,00-14,3254
Mariahilfæ,906,1991,Austria,00-14,2680
Mariahilfæ,906,2001,Austria,00-14,2404
Mariahilfæ,906,2002,Austria,00-14,2671
Mariahilfæ,906,2003,Austria,00-14,2674
Mariahilfæ,906,2004,Austria,00-14,2724
Mariahilfæ,906,2005,Austria,00-14,2689
Mariahilfæ,906,2006,Austria,00-14,2637
Mariahilfæ,906,2007,Austria,00-14,2563
Mariahilfæ,906,2008,Austria,00-14,2516
Mariahilfæ,906,2009,Austria,00-14,2460
Mariahilfæ,906,2010,Austria,00-14,2445
Mariahilfæ,906,2011,Austria,00-14,2383
Mariahilfæ,906,2012,Austria,00-14,2388
Mariahilfæ,906,2013,Austria,00-14,2360
Mariahilfæ,906,2014,Austria,00-14,2347
Mariahilfæ,906,2015,Austria,00-14,2330
Mariahilfæ,906,1971,Austria,15,205
Mariahilfæ,906,1981,Austria,15,178
Mariahilfæ,906,1991,Austria,15,208
Mariahilfæ,906,2001,Austria,15,170
Mariahilfæ,906,2002,Austria,15,212
Mariahilfæ,906,2003,Austria,15,196
Mariahilfæ,906,2004,Austria,15,187
Mariahilfæ,906,2005,Austria,15,181
Mariahilfæ,906,2006,Austria,15,210
Mariahilfæ,906,2007,Austria,15,201
Mariahilfæ,906,2008,Austria,15,165
Mariahilfæ,906,2009,Austria,15,187
Mariahilfæ,906,2010,Austria,15,157
Mariahilfæ,906,2011,Austria,15,171
Mariahilfæ,906,2012,Austria,15,159
Mariahilfæ,906,2013,Austria,15,140
Mariahilfæ,906,2014,Austria,15,151
Mariahilfæ,906,2015,Austria,15,148
Mariahilfæ,906,1971,Austria,16,218
Mariahilfæ,906,1981,Austria,16,209
Mariahilfæ,906,1991,Austria,16,188
Mariahilfæ,906,2001,Austria,16,175
Mariahilfæ,906,2002,Austria,16,207
Mariahilfæ,906,2003,Austria,16,212
Mariahilfæ,906,2004,Austria,16,199
Mariahilfæ,906,2005,Austria,16,193
Mariahilfæ,906,2006,Austria,16,179
Mariahilfæ,906,2007,Austria,16,212
Mariahilfæ,906,2008,Austria,16,192
Mariahilfæ,906,2009,Austria,16,163
Mariahilfæ,906,2010,Austria,16,185
Mariahilfæ,906,2011,Austria,16,155
Mariahilfæ,906,2012,Austria,16,173
Mariahilfæ,906,2013,Austria,16,153
Mariahilfæ,906,2014,Austria,16,141
Mariahilfæ,906,2015,Austria,16,149
Mariahilfæ,906,1971,Austria,17,193
Mariahilfæ,906,1981,Austria,17,178
Mariahilfæ,906,1991,Austria,17,212
Mariahilfæ,906,2001,Austria,17,151
Mariahilfæ,906,2002,Austria,17,210
Mariahilfæ,906,2003,Austria,17,210
Mariahilfæ,906,2004,Austria,17,221
Mariahilfæ,906,2005,Austria,17,208
Mariahilfæ,906,2006,Austria,17,192
Mariahilfæ,906,2007,Austria,17,181
Mariahilfæ,906,2008,Austria,17,215
Mariahilfæ,906,2009,Austria,17,187
Mariahilfæ,906,2010,Austria,17,165
Mariahilfæ,906,2011,Austria,17,186
Mariahilfæ,906,2012,Austria,17,154
Mariahilfæ,906,2013,Austria,17,180
Mariahilfæ,906,2014,Austria,17,154
Mariahilfæ,906,2015,Austria,17,142
Mariahilfæ,906,1971,Austria,18,224
Mariahilfæ,906,1981,Austria,18,217
Mariahilfæ,906,1991,Austria,18,250
Mariahilfæ,906,2001,Austria,18,200
Mariahilfæ,906,2002,Austria,18,231
Mariahilfæ,906,2003,Austria,18,211
Mariahilfæ,906,2004,Austria,18,212
Mariahilfæ,906,2005,Austria,18,229
Mariahilfæ,906,2006,Austria,18,218
Mariahilfæ,906,2007,Austria,18,203
Mariahilfæ,906,2008,Austria,18,207
Mariahilfæ,906,2009,Austria,18,228
Mariahilfæ,906,2010,Austria,18,211
Mariahilfæ,906,2011,Austria,18,184
Mariahilfæ,906,2012,Austria,18,197
Mariahilfæ,906,2013,Austria,18,171
Mariahilfæ,906,2014,Austria,18,195
Mariahilfæ,906,2015,Austria,18,174
Mariahilfæ,906,1971,Austria,19,264
Mariahilfæ,906,1981,Austria,19,294
Mariahilfæ,906,1991,Austria,19,233
Mariahilfæ,906,2001,Austria,19,233
Mariahilfæ,906,2002,Austria,19,260
Mariahilfæ,906,2003,Austria,19,236
Mariahilfæ,906,2004,Austria,19,231
Mariahilfæ,906,2005,Austria,19,236
Mariahilfæ,906,2006,Austria,19,248
Mariahilfæ,906,2007,Austria,19,237
Mariahilfæ,906,2008,Austria,19,229
Mariahilfæ,906,2009,Austria,19,228
Mariahilfæ,906,2010,Austria,19,247
Mariahilfæ,906,2011,Austria,19,237
Mariahilfæ,906,2012,Austria,19,231
Mariahilfæ,906,2013,Austria,19,243
Mariahilfæ,906,2014,Austria,19,202
Mariahilfæ,906,2015,Austria,19,244
Mariahilfæ,906,1971,Austria,20-29,4621
Mariahilfæ,906,1981,Austria,20-29,4462
Mariahilfæ,906,1991,Austria,20-29,2985
Mariahilfæ,906,2001,Austria,20-29,3562
Mariahilfæ,906,2002,Austria,20-29,2989
Mariahilfæ,906,2003,Austria,20-29,3121
Mariahilfæ,906,2004,Austria,20-29,3237
Mariahilfæ,906,2005,Austria,20-29,3271
Mariahilfæ,906,2006,Austria,20-29,3418
Mariahilfæ,906,2007,Austria,20-29,3466
Mariahilfæ,906,2008,Austria,20-29,3514
Mariahilfæ,906,2009,Austria,20-29,3390
Mariahilfæ,906,2010,Austria,20-29,3516
Mariahilfæ,906,2011,Austria,20-29,3603
Mariahilfæ,906,2012,Austria,20-29,3580
Mariahilfæ,906,2013,Austria,20-29,3755
Mariahilfæ,906,2014,Austria,20-29,3805
Mariahilfæ,906,2015,Austria,20-29,3712
Mariahilfæ,906,1971,Austria,30-44,4905
Mariahilfæ,906,1981,Austria,30-44,5992
Mariahilfæ,906,1991,Austria,30-44,6311
Mariahilfæ,906,2001,Austria,30-44,5308
Mariahilfæ,906,2002,Austria,30-44,6460
Mariahilfæ,906,2003,Austria,30-44,6480
Mariahilfæ,906,2004,Austria,30-44,6513
Mariahilfæ,906,2005,Austria,30-44,6461
Mariahilfæ,906,2006,Austria,30-44,6428
Mariahilfæ,906,2007,Austria,30-44,6312
Mariahilfæ,906,2008,Austria,30-44,6031
Mariahilfæ,906,2009,Austria,30-44,5815
Mariahilfæ,906,2010,Austria,30-44,5564
Mariahilfæ,906,2011,Austria,30-44,5410
Mariahilfæ,906,2012,Austria,30-44,5295
Mariahilfæ,906,2013,Austria,30-44,5334
Mariahilfæ,906,2014,Austria,30-44,5284
Mariahilfæ,906,2015,Austria,30-44,5256
Mariahilfæ,906,1971,Austria,45-59,6292
Mariahilfæ,906,1981,Austria,45-59,4246
Mariahilfæ,906,1991,Austria,45-59,4852
Mariahilfæ,906,2001,Austria,45-59,5123
Mariahilfæ,906,2002,Austria,45-59,4838
Mariahilfæ,906,2003,Austria,45-59,4858
Mariahilfæ,906,2004,Austria,45-59,4874
Mariahilfæ,906,2005,Austria,45-59,4916
Mariahilfæ,906,2006,Austria,45-59,5029
Mariahilfæ,906,2007,Austria,45-59,5092
Mariahilfæ,906,2008,Austria,45-59,5051
Mariahilfæ,906,2009,Austria,45-59,5044
Mariahilfæ,906,2010,Austria,45-59,5099
Mariahilfæ,906,2011,Austria,45-59,5059
Mariahilfæ,906,2012,Austria,45-59,5125
Mariahilfæ,906,2013,Austria,45-59,5165
Mariahilfæ,906,2014,Austria,45-59,5249
Mariahilfæ,906,2015,Austria,45-59,5251
Mariahilfæ,906,1971,Austria,60-74,8109
Mariahilfæ,906,1981,Austria,60-74,3383
Mariahilfæ,906,1991,Austria,60-74,2753
Mariahilfæ,906,2001,Austria,60-74,3677
Mariahilfæ,906,2002,Austria,60-74,2900
Mariahilfæ,906,2003,Austria,60-74,2941
Mariahilfæ,906,2004,Austria,60-74,3037
Mariahilfæ,906,2005,Austria,60-74,3131
Mariahilfæ,906,2006,Austria,60-74,3204
Mariahilfæ,906,2007,Austria,60-74,3241
Mariahilfæ,906,2008,Austria,60-74,3375
Mariahilfæ,906,2009,Austria,60-74,3494
Mariahilfæ,906,2010,Austria,60-74,3554
Mariahilfæ,906,2011,Austria,60-74,3647
Mariahilfæ,906,2012,Austria,60-74,3681
Mariahilfæ,906,2013,Austria,60-74,3759
Mariahilfæ,906,2014,Austria,60-74,3750
Mariahilfæ,906,2015,Austria,60-74,3703
Mariahilfæ,906,1971,Austria,75+,2707
Mariahilfæ,906,1981,Austria,75+,2852
Mariahilfæ,906,1991,Austria,75+,2241
Mariahilfæ,906,2001,Austria,75+,1721
Mariahilfæ,906,2002,Austria,75+,2229
Mariahilfæ,906,2003,Austria,75+,2171
Mariahilfæ,906,2004,Austria,75+,2096
Mariahilfæ,906,2005,Austria,75+,2045
Mariahilfæ,906,2006,Austria,75+,2007
Mariahilfæ,906,2007,Austria,75+,2002
Mariahilfæ,906,2008,Austria,75+,1953
Mariahilfæ,906,2009,Austria,75+,1894
Mariahilfæ,906,2010,Austria,75+,1823
Mariahilfæ,906,2011,Austria,75+,1748
Mariahilfæ,906,2012,Austria,75+,1713
Mariahilfæ,906,2013,Austria,75+,1667
Mariahilfæ,906,2014,Austria,75+,1629
Mariahilfæ,906,2015,Austria,75+,1704
Mariahilfæ,906,1971,Foreign,00-14,280
Mariahilfæ,906,1981,Foreign,00-14,690
Mariahilfæ,906,1991,Foreign,00-14,882
Mariahilfæ,906,2001,Foreign,00-14,784
Mariahilfæ,906,2002,Foreign,00-14,721
Mariahilfæ,906,2003,Foreign,00-14,695
Mariahilfæ,906,2004,Foreign,00-14,667
Mariahilfæ,906,2005,Foreign,00-14,640
Mariahilfæ,906,2006,Foreign,00-14,599
Mariahilfæ,906,2007,Foreign,00-14,616
Mariahilfæ,906,2008,Foreign,00-14,592
Mariahilfæ,906,2009,Foreign,00-14,589
Mariahilfæ,906,2010,Foreign,00-14,698
Mariahilfæ,906,2011,Foreign,00-14,754
Mariahilfæ,906,2012,Foreign,00-14,747
Mariahilfæ,906,2013,Foreign,00-14,775
Mariahilfæ,906,2014,Foreign,00-14,826
Mariahilfæ,906,2015,Foreign,00-14,902
Mariahilfæ,906,1971,Foreign,15,17
Mariahilfæ,906,1981,Foreign,15,33
Mariahilfæ,906,1991,Foreign,15,59
Mariahilfæ,906,2001,Foreign,15,54
Mariahilfæ,906,2002,Foreign,15,45
Mariahilfæ,906,2003,Foreign,15,45
Mariahilfæ,906,2004,Foreign,15,49
Mariahilfæ,906,2005,Foreign,15,53
Mariahilfæ,906,2006,Foreign,15,45
Mariahilfæ,906,2007,Foreign,15,32
Mariahilfæ,906,2008,Foreign,15,37
Mariahilfæ,906,2009,Foreign,15,33
Mariahilfæ,906,2010,Foreign,15,33
Mariahilfæ,906,2011,Foreign,15,34
Mariahilfæ,906,2012,Foreign,15,45
Mariahilfæ,906,2013,Foreign,15,42
Mariahilfæ,906,2014,Foreign,15,49
Mariahilfæ,906,2015,Foreign,15,32
Mariahilfæ,906,1971,Foreign,16,17
Mariahilfæ,906,1981,Foreign,16,38
Mariahilfæ,906,1991,Foreign,16,64
Mariahilfæ,906,2001,Foreign,16,53
Mariahilfæ,906,2002,Foreign,16,50
Mariahilfæ,906,2003,Foreign,16,47
Mariahilfæ,906,2004,Foreign,16,45
Mariahilfæ,906,2005,Foreign,16,42
Mariahilfæ,906,2006,Foreign,16,49
Mariahilfæ,906,2007,Foreign,16,46
Mariahilfæ,906,2008,Foreign,16,36
Mariahilfæ,906,2009,Foreign,16,36
Mariahilfæ,906,2010,Foreign,16,35
Mariahilfæ,906,2011,Foreign,16,38
Mariahilfæ,906,2012,Foreign,16,35
Mariahilfæ,906,2013,Foreign,16,42
Mariahilfæ,906,2014,Foreign,16,39
Mariahilfæ,906,2015,Foreign,16,51
Mariahilfæ,906,1971,Foreign,17,28
Mariahilfæ,906,1981,Foreign,17,47
Mariahilfæ,906,1991,Foreign,17,65
Mariahilfæ,906,2001,Foreign,17,54
Mariahilfæ,906,2002,Foreign,17,64
Mariahilfæ,906,2003,Foreign,17,53
Mariahilfæ,906,2004,Foreign,17,45
Mariahilfæ,906,2005,Foreign,17,38
Mariahilfæ,906,2006,Foreign,17,45
Mariahilfæ,906,2007,Foreign,17,48
Mariahilfæ,906,2008,Foreign,17,50
Mariahilfæ,906,2009,Foreign,17,31
Mariahilfæ,906,2010,Foreign,17,39
Mariahilfæ,906,2011,Foreign,17,35
Mariahilfæ,906,2012,Foreign,17,39
Mariahilfæ,906,2013,Foreign,17,38
Mariahilfæ,906,2014,Foreign,17,47
Mariahilfæ,906,2015,Foreign,17,43
Mariahilfæ,906,1971,Foreign,18,34
Mariahilfæ,906,1981,Foreign,18,34
Mariahilfæ,906,1991,Foreign,18,65
Mariahilfæ,906,2001,Foreign,18,41
Mariahilfæ,906,2002,Foreign,18,56
Mariahilfæ,906,2003,Foreign,18,70
Mariahilfæ,906,2004,Foreign,18,53
Mariahilfæ,906,2005,Foreign,18,47
Mariahilfæ,906,2006,Foreign,18,44
Mariahilfæ,906,2007,Foreign,18,51
Mariahilfæ,906,2008,Foreign,18,49
Mariahilfæ,906,2009,Foreign,18,57
Mariahilfæ,906,2010,Foreign,18,44
Mariahilfæ,906,2011,Foreign,18,43
Mariahilfæ,906,2012,Foreign,18,45
Mariahilfæ,906,2013,Foreign,18,57
Mariahilfæ,906,2014,Foreign,18,54
Mariahilfæ,906,2015,Foreign,18,63
Mariahilfæ,906,1971,Foreign,19,41
Mariahilfæ,906,1981,Foreign,19,40
Mariahilfæ,906,1991,Foreign,19,85
Mariahilfæ,906,2001,Foreign,19,47
Mariahilfæ,906,2002,Foreign,19,64
Mariahilfæ,906,2003,Foreign,19,88
Mariahilfæ,906,2004,Foreign,19,79
Mariahilfæ,906,2005,Foreign,19,74
Mariahilfæ,906,2006,Foreign,19,63
Mariahilfæ,906,2007,Foreign,19,55
Mariahilfæ,906,2008,Foreign,19,66
Mariahilfæ,906,2009,Foreign,19,70
Mariahilfæ,906,2010,Foreign,19,78
Mariahilfæ,906,2011,Foreign,19,82
Mariahilfæ,906,2012,Foreign,19,80
Mariahilfæ,906,2013,Foreign,19,98
Mariahilfæ,906,2014,Foreign,19,100
Mariahilfæ,906,2015,Foreign,19,111
Mariahilfæ,906,1971,Foreign,20-29,502
Mariahilfæ,906,1981,Foreign,20-29,654
Mariahilfæ,906,1991,Foreign,20-29,1272
Mariahilfæ,906,2001,Foreign,20-29,987
Mariahilfæ,906,2002,Foreign,20-29,1136
Mariahilfæ,906,2003,Foreign,20-29,1183
Mariahilfæ,906,2004,Foreign,20-29,1161
Mariahilfæ,906,2005,Foreign,20-29,1252
Mariahilfæ,906,2006,Foreign,20-29,1325
Mariahilfæ,906,2007,Foreign,20-29,1318
Mariahilfæ,906,2008,Foreign,20-29,1449
Mariahilfæ,906,2009,Foreign,20-29,1483
Mariahilfæ,906,2010,Foreign,20-29,1487
Mariahilfæ,906,2011,Foreign,20-29,1556
Mariahilfæ,906,2012,Foreign,20-29,1614
Mariahilfæ,906,2013,Foreign,20-29,1837
Mariahilfæ,906,2014,Foreign,20-29,1972
Mariahilfæ,906,2015,Foreign,20-29,2120
Mariahilfæ,906,1971,Foreign,30-44,442
Mariahilfæ,906,1981,Foreign,30-44,921
Mariahilfæ,906,1991,Foreign,30-44,1751
Mariahilfæ,906,2001,Foreign,30-44,1609
Mariahilfæ,906,2002,Foreign,30-44,1759
Mariahilfæ,906,2003,Foreign,30-44,1820
Mariahilfæ,906,2004,Foreign,30-44,1754
Mariahilfæ,906,2005,Foreign,30-44,1778
Mariahilfæ,906,2006,Foreign,30-44,1823
Mariahilfæ,906,2007,Foreign,30-44,1931
Mariahilfæ,906,2008,Foreign,30-44,2022
Mariahilfæ,906,2009,Foreign,30-44,2102
Mariahilfæ,906,2010,Foreign,30-44,2186
Mariahilfæ,906,2011,Foreign,30-44,2205
Mariahilfæ,906,2012,Foreign,30-44,2270
Mariahilfæ,906,2013,Foreign,30-44,2398
Mariahilfæ,906,2014,Foreign,30-44,2610
Mariahilfæ,906,2015,Foreign,30-44,2765
Mariahilfæ,906,1971,Foreign,45-59,199
Mariahilfæ,906,1981,Foreign,45-59,353
Mariahilfæ,906,1991,Foreign,45-59,553
Mariahilfæ,906,2001,Foreign,45-59,982
Mariahilfæ,906,2002,Foreign,45-59,1033
Mariahilfæ,906,2003,Foreign,45-59,1076
Mariahilfæ,906,2004,Foreign,45-59,1059
Mariahilfæ,906,2005,Foreign,45-59,1049
Mariahilfæ,906,2006,Foreign,45-59,1080
Mariahilfæ,906,2007,Foreign,45-59,1114
Mariahilfæ,906,2008,Foreign,45-59,1132
Mariahilfæ,906,2009,Foreign,45-59,1127
Mariahilfæ,906,2010,Foreign,45-59,1137
Mariahilfæ,906,2011,Foreign,45-59,1140
Mariahilfæ,906,2012,Foreign,45-59,1175
Mariahilfæ,906,2013,Foreign,45-59,1230
Mariahilfæ,906,2014,Foreign,45-59,1299
Mariahilfæ,906,2015,Foreign,45-59,1337
Mariahilfæ,906,1971,Foreign,60-74,115
Mariahilfæ,906,1981,Foreign,60-74,94
Mariahilfæ,906,1991,Foreign,60-74,186
Mariahilfæ,906,2001,Foreign,60-74,277
Mariahilfæ,906,2002,Foreign,60-74,318
Mariahilfæ,906,2003,Foreign,60-74,345
Mariahilfæ,906,2004,Foreign,60-74,372
Mariahilfæ,906,2005,Foreign,60-74,389
Mariahilfæ,906,2006,Foreign,60-74,427
Mariahilfæ,906,2007,Foreign,60-74,433
Mariahilfæ,906,2008,Foreign,60-74,439
Mariahilfæ,906,2009,Foreign,60-74,455
Mariahilfæ,906,2010,Foreign,60-74,481
Mariahilfæ,906,2011,Foreign,60-74,505
Mariahilfæ,906,2012,Foreign,60-74,509
Mariahilfæ,906,2013,Foreign,60-74,542
Mariahilfæ,906,2014,Foreign,60-74,584
Mariahilfæ,906,2015,Foreign,60-74,623
Mariahilfæ,906,1971,Foreign,75+,56
Mariahilfæ,906,1981,Foreign,75+,55
Mariahilfæ,906,1991,Foreign,75+,51
Mariahilfæ,906,2001,Foreign,75+,66
Mariahilfæ,906,2002,Foreign,75+,72
Mariahilfæ,906,2003,Foreign,75+,73
Mariahilfæ,906,2004,Foreign,75+,76
Mariahilfæ,906,2005,Foreign,75+,90
Mariahilfæ,906,2006,Foreign,75+,99
Mariahilfæ,906,2007,Foreign,75+,109
Mariahilfæ,906,2008,Foreign,75+,110
Mariahilfæ,906,2009,Foreign,75+,124
Mariahilfæ,906,2010,Foreign,75+,139
Mariahilfæ,906,2011,Foreign,75+,133
Mariahilfæ,906,2012,Foreign,75+,133
Mariahilfæ,906,2013,Foreign,75+,131
Mariahilfæ,906,2014,Foreign,75+,126
Mariahilfæ,906,2015,Foreign,75+,140
Neubau,907,1971,Austria,00-14,4241
Neubau,907,1981,Austria,00-14,3184
Neubau,907,1991,Austria,00-14,3065
Neubau,907,2001,Austria,00-14,2636
Neubau,907,2002,Austria,00-14,2671
Neubau,907,2003,Austria,00-14,2673
Neubau,907,2004,Austria,00-14,2664
Neubau,907,2005,Austria,00-14,2667
Neubau,907,2006,Austria,00-14,2726
Neubau,907,2007,Austria,00-14,2739
Neubau,907,2008,Austria,00-14,2690
Neubau,907,2009,Austria,00-14,2631
Neubau,907,2010,Austria,00-14,2635
Neubau,907,2011,Austria,00-14,2564
Neubau,907,2012,Austria,00-14,2529
Neubau,907,2013,Austria,00-14,2517
Neubau,907,2014,Austria,00-14,2488
Neubau,907,2015,Austria,00-14,2452
Neubau,907,1971,Austria,15,206
Neubau,907,1981,Austria,15,281
Neubau,907,1991,Austria,15,188
Neubau,907,2001,Austria,15,157
Neubau,907,2002,Austria,15,164
Neubau,907,2003,Austria,15,178
Neubau,907,2004,Austria,15,176
Neubau,907,2005,Austria,15,174
Neubau,907,2006,Austria,15,165
Neubau,907,2007,Austria,15,187
Neubau,907,2008,Austria,15,171
Neubau,907,2009,Austria,15,162
Neubau,907,2010,Austria,15,160
Neubau,907,2011,Austria,15,168
Neubau,907,2012,Austria,15,149
Neubau,907,2013,Austria,15,130
Neubau,907,2014,Austria,15,179
Neubau,907,2015,Austria,15,159
Neubau,907,1971,Austria,16,215
Neubau,907,1981,Austria,16,255
Neubau,907,1991,Austria,16,182
Neubau,907,2001,Austria,16,165
Neubau,907,2002,Austria,16,150
Neubau,907,2003,Austria,16,165
Neubau,907,2004,Austria,16,180
Neubau,907,2005,Austria,16,179
Neubau,907,2006,Austria,16,180
Neubau,907,2007,Austria,16,155
Neubau,907,2008,Austria,16,182
Neubau,907,2009,Austria,16,173
Neubau,907,2010,Austria,16,163
Neubau,907,2011,Austria,16,159
Neubau,907,2012,Austria,16,164
Neubau,907,2013,Austria,16,152
Neubau,907,2014,Austria,16,129
Neubau,907,2015,Austria,16,170
Neubau,907,1971,Austria,17,192
Neubau,907,1981,Austria,17,240
Neubau,907,1991,Austria,17,197
Neubau,907,2001,Austria,17,171
Neubau,907,2002,Austria,17,176
Neubau,907,2003,Austria,17,161
Neubau,907,2004,Austria,17,182
Neubau,907,2005,Austria,17,178
Neubau,907,2006,Austria,17,177
Neubau,907,2007,Austria,17,187
Neubau,907,2008,Austria,17,159
Neubau,907,2009,Austria,17,180
Neubau,907,2010,Austria,17,165
Neubau,907,2011,Austria,17,161
Neubau,907,2012,Austria,17,156
Neubau,907,2013,Austria,17,165
Neubau,907,2014,Austria,17,153
Neubau,907,2015,Austria,17,138
Neubau,907,1971,Austria,18,259
Neubau,907,1981,Austria,18,264
Neubau,907,1991,Austria,18,202
Neubau,907,2001,Austria,18,175
Neubau,907,2002,Austria,18,188
Neubau,907,2003,Austria,18,194
Neubau,907,2004,Austria,18,166
Neubau,907,2005,Austria,18,204
Neubau,907,2006,Austria,18,202
Neubau,907,2007,Austria,18,196
Neubau,907,2008,Austria,18,206
Neubau,907,2009,Austria,18,174
Neubau,907,2010,Austria,18,195
Neubau,907,2011,Austria,18,178
Neubau,907,2012,Austria,18,173
Neubau,907,2013,Austria,18,172
Neubau,907,2014,Austria,18,170
Neubau,907,2015,Austria,18,170
Neubau,907,1971,Austria,19,291
Neubau,907,1981,Austria,19,285
Neubau,907,1991,Austria,19,265
Neubau,907,2001,Austria,19,213
Neubau,907,2002,Austria,19,222
Neubau,907,2003,Austria,19,202
Neubau,907,2004,Austria,19,215
Neubau,907,2005,Austria,19,193
Neubau,907,2006,Austria,19,220
Neubau,907,2007,Austria,19,227
Neubau,907,2008,Austria,19,226
Neubau,907,2009,Austria,19,228
Neubau,907,2010,Austria,19,212
Neubau,907,2011,Austria,19,245
Neubau,907,2012,Austria,19,230
Neubau,907,2013,Austria,19,216
Neubau,907,2014,Austria,19,204
Neubau,907,2015,Austria,19,206
Neubau,907,1971,Austria,20-29,5031
Neubau,907,1981,Austria,20-29,3374
Neubau,907,1991,Austria,20-29,4771
Neubau,907,2001,Austria,20-29,3165
Neubau,907,2002,Austria,20-29,3200
Neubau,907,2003,Austria,20-29,3292
Neubau,907,2004,Austria,20-29,3256
Neubau,907,2005,Austria,20-29,3292
Neubau,907,2006,Austria,20-29,3413
Neubau,907,2007,Austria,20-29,3448
Neubau,907,2008,Austria,20-29,3528
Neubau,907,2009,Austria,20-29,3516
Neubau,907,2010,Austria,20-29,3594
Neubau,907,2011,Austria,20-29,3655
Neubau,907,2012,Austria,20-29,3705
Neubau,907,2013,Austria,20-29,3736
Neubau,907,2014,Austria,20-29,3759
Neubau,907,2015,Austria,20-29,3803
Neubau,907,1971,Austria,30-44,4980
Neubau,907,1981,Austria,30-44,5494
Neubau,907,1991,Austria,30-44,5879
Neubau,907,2001,Austria,30-44,6505
Neubau,907,2002,Austria,30-44,6654
Neubau,907,2003,Austria,30-44,6638
Neubau,907,2004,Austria,30-44,6623
Neubau,907,2005,Austria,30-44,6522
Neubau,907,2006,Austria,30-44,6492
Neubau,907,2007,Austria,30-44,6502
Neubau,907,2008,Austria,30-44,6314
Neubau,907,2009,Austria,30-44,6089
Neubau,907,2010,Austria,30-44,6014
Neubau,907,2011,Austria,30-44,5965
Neubau,907,2012,Austria,30-44,5813
Neubau,907,2013,Austria,30-44,5724
Neubau,907,2014,Austria,30-44,5618
Neubau,907,2015,Austria,30-44,5543
Neubau,907,1971,Austria,45-59,6701
Neubau,907,1981,Austria,45-59,3983
Neubau,907,1991,Austria,45-59,4269
Neubau,907,2001,Austria,45-59,4602
Neubau,907,2002,Austria,45-59,4615
Neubau,907,2003,Austria,45-59,4632
Neubau,907,2004,Austria,45-59,4648
Neubau,907,2005,Austria,45-59,4627
Neubau,907,2006,Austria,45-59,4744
Neubau,907,2007,Austria,45-59,4863
Neubau,907,2008,Austria,45-59,4889
Neubau,907,2009,Austria,45-59,4950
Neubau,907,2010,Austria,45-59,4999
Neubau,907,2011,Austria,45-59,5054
